Time,Dimensions
0.000170,1428
0.000218,1429
0.000209,1430
0.000201,1431
0.000165,1432
0.000206,1433
0.000194,1434
0.000202,1435
0.000181,1436
0.000204,1437
0.000203,1438
0.000267,1439
0.000758,1440
0.000213,1441
0.000227,1442
0.000237,1443
0.000249,1444
0.000192,1445
0.000267,1446
0.000227,1447
0.000170,1448
0.000232,1449
0.000229,1450
0.000196,1451
0.000183,1452
0.000213,1453
0.000194,1454
0.000203,1455
0.000172,1456
0.000204,1457
0.000202,1458
0.000203,1459
0.000183,1460
0.000209,1461
0.000198,1462
0.000211,1463
0.000239,1464
0.000218,1465
0.000204,1466
0.000210,1467
0.000228,1468
0.000217,1469
0.000202,1470
0.000225,1471
0.000170,1472
0.000206,1473
0.000204,1474
0.000290,1475
0.001040,1476
0.000228,1477
0.000212,1478
0.000216,1479
0.000178,1480
0.000215,1481
0.000206,1482
0.000221,1483
0.000214,1484
0.000223,1485
0.000208,1486
0.000208,1487
0.000174,1488
0.000228,1489
0.000204,1490
0.000215,1491
0.000217,1492
0.000246,1493
0.000229,1494
0.000235,1495
0.000205,1496
0.000245,1497
0.000237,1498
0.000248,1499
0.000226,1500
0.000242,1501
0.000228,1502
0.000215,1503
0.000211,1504
0.000246,1505
0.000248,1506
0.000229,1507
0.000201,1508
0.000222,1509
0.000246,1510
0.000214,1511
0.000208,1512
0.000274,1513
0.000223,1514
0.000218,1515
0.000208,1516
0.000270,1517
0.000222,1518
0.000226,1519
0.000198,1520
0.000252,1521
0.000237,1522
0.000247,1523
0.000193,1524
0.000217,1525
0.000217,1526
0.000252,1527
0.000193,1528
0.000218,1529
0.000250,1530
0.000222,1531
0.000225,1532
0.000224,1533
0.000223,1534
0.000253,1535
0.000212,1536
0.000258,1537
0.000283,1538
0.000257,1539
0.000214,1540
0.000220,1541
0.000260,1542
0.000259,1543
0.000210,1544
0.000257,1545
0.000282,1546
0.000293,1547
0.000220,1548
0.000242,1549
0.000219,1550
0.000221,1551
0.000185,1552
0.000260,1553
0.000223,1554
0.000224,1555
0.000232,1556
0.000229,1557
0.000248,1558
0.000254,1559
0.000189,1560
0.000229,1561
0.000224,1562
0.000258,1563
0.000212,1564
0.000231,1565
0.000245,1566
0.000242,1567
0.000193,1568
0.000230,1569
0.000324,1570
0.000266,1571
0.000242,1572
0.000241,1573
0.000232,1574
0.000228,1575
0.000282,1576
0.000369,1577
0.000246,1578
0.000307,1579
0.000290,1580
0.000315,1581
0.000261,1582
0.000264,1583
0.000221,1584
0.000228,1585
0.000252,1586
0.000243,1587
0.000193,1588
0.000229,1589
0.000221,1590
0.000234,1591
0.000189,1592
0.000244,1593
0.000224,1594
0.000267,1595
0.000245,1596
0.000263,1597
0.000257,1598
0.000276,1599
0.000199,1600
0.000250,1601
0.000238,1602
0.000236,1603
0.000211,1604
0.000239,1605
0.000235,1606
0.000239,1607
0.000210,1608
0.000259,1609
0.000308,1610
0.000271,1611
0.000236,1612
0.000236,1613
0.000231,1614
0.000236,1615
0.000197,1616
0.000241,1617
0.000261,1618
0.000262,1619
0.000236,1620
0.000269,1621
0.000255,1622
0.000273,1623
0.000223,1624
0.000271,1625
0.000266,1626
0.000311,1627
0.000226,1628
0.000242,1629
0.000236,1630
0.000280,1631
0.000203,1632
0.000242,1633
0.000228,1634
0.000248,1635
0.000215,1636
0.000274,1637
0.000307,1638
0.000310,1639
0.000201,1640
0.000245,1641
0.000248,1642
0.000244,1643
0.000214,1644
0.000255,1645
0.000258,1646
0.000247,1647
0.000197,1648
0.000239,1649
0.000233,1650
0.000241,1651
0.000213,1652
0.000245,1653
0.000236,1654
0.000251,1655
0.000200,1656
0.000257,1657
0.000269,1658
0.000282,1659
0.000214,1660
0.000251,1661
0.000252,1662
0.000287,1663
0.000202,1664
0.000270,1665
0.000235,1666
0.000281,1667
0.000227,1668
0.000254,1669
0.000305,1670
0.000274,1671
0.000256,1672
0.000254,1673
0.000263,1674
0.000321,1675
0.000250,1676
0.000281,1677
0.000271,1678
0.000282,1679
0.000230,1680
0.000324,1681
0.000274,1682
0.000251,1683
0.000221,1684
0.000254,1685
0.000261,1686
0.000250,1687
0.000203,1688
0.000265,1689
0.000278,1690
0.000293,1691
0.000235,1692
0.000285,1693
0.000287,1694
0.000345,1695
0.000248,1696
0.000264,1697
0.000251,1698
0.000289,1699
0.000230,1700
0.000264,1701
0.000291,1702
0.000260,1703
0.000286,1704
0.000258,1705
0.000238,1706
0.000269,1707
0.000230,1708
0.000258,1709
0.000253,1710
0.000264,1711
0.000214,1712
0.000277,1713
0.000281,1714
0.000289,1715
0.000224,1716
0.000289,1717
0.000275,1718
0.000285,1719
0.000238,1720
0.000263,1721
0.000285,1722
0.000298,1723
0.000265,1724
0.000299,1725
0.000260,1726
0.000268,1727
0.000223,1728
0.000300,1729
0.000291,1730
0.000272,1731
0.005168,1732
0.000264,1733
0.000288,1734
0.000296,1735
0.000251,1736
0.000268,1737
0.000259,1738
0.000267,1739
0.000235,1740
0.000270,1741
0.000254,1742
0.000269,1743
0.000219,1744
0.000268,1745
0.000256,1746
0.000266,1747
0.000235,1748
0.000277,1749
0.000257,1750
0.000267,1751
0.000218,1752
0.000273,1753
0.000260,1754
0.000279,1755
0.000244,1756
0.000288,1757
0.000267,1758
0.000278,1759
0.000225,1760
0.000278,1761
0.000265,1762
0.000268,1763
0.000239,1764
0.000274,1765
0.000260,1766
0.000281,1767
0.000234,1768
0.000290,1769
0.000292,1770
0.000306,1771
0.000268,1772
0.000306,1773
0.000277,1774
0.000304,1775
0.000259,1776
0.000304,1777
0.000298,1778
0.000324,1779
0.000274,1780
0.000315,1781
0.000262,1782
0.000272,1783
0.000271,1784
0.000288,1785
0.000272,1786
0.000316,1787
0.000275,1788
0.000281,1789
0.000367,1790
0.000282,1791
0.000231,1792
0.000308,1793
0.000305,1794
0.000273,1795
0.000251,1796
0.000289,1797
0.000275,1798
0.000314,1799
0.000229,1800
0.000285,1801
0.000270,1802
0.000283,1803
0.000246,1804
0.000281,1805
0.000274,1806
0.000287,1807
0.000243,1808
0.000333,1809
0.000269,1810
0.000307,1811
0.000247,1812
0.000286,1813
0.000274,1814
0.000289,1815
0.000260,1816
0.000318,1817
0.000328,1818
0.000867,1819
0.000267,1820
0.000366,1821
0.000285,1822
0.000294,1823
0.000247,1824
0.000360,1825
0.000304,1826
0.000322,1827
0.000256,1828
0.000326,1829
0.000313,1830
0.000302,1831
0.000302,1832
0.000322,1833
0.000303,1834
0.000327,1835
0.000327,1836
0.000291,1837
0.000278,1838
0.000296,1839
0.000227,1840
0.000307,1841
0.000285,1842
0.000320,1843
0.000294,1844
0.000310,1845
0.000348,1846
0.000304,1847
0.000231,1848
0.000343,1849
0.000306,1850
0.000407,1851
0.000299,1852
0.000303,1853
0.000309,1854
0.000307,1855
0.000246,1856
0.000306,1857
0.000290,1858
0.000332,1859
0.000258,1860
0.000325,1861
0.000314,1862
0.000297,1863
0.000270,1864
0.000586,1865
0.000292,1866
0.000467,1867
0.000277,1868
0.000409,1869
0.000289,1870
0.000342,1871
0.000254,1872
0.000325,1873
0.000309,1874
0.000334,1875
0.000281,1876
0.000366,1877
0.000356,1878
0.000309,1879
0.000243,1880
0.000342,1881
0.000321,1882
0.000318,1883
0.000269,1884
0.000305,1885
0.000301,1886
0.000312,1887
0.000286,1888
0.000340,1889
0.000302,1890
0.000313,1891
0.000312,1892
0.000322,1893
0.000295,1894
0.000336,1895
0.000252,1896
0.000316,1897
0.000298,1898
0.000313,1899
0.000309,1900
0.000347,1901
0.000329,1902
0.000340,1903
0.000279,1904
0.000339,1905
0.000325,1906
0.000340,1907
0.000296,1908
0.000317,1909
0.000288,1910
0.000353,1911
0.000277,1912
0.000323,1913
0.000304,1914
0.000322,1915
0.000307,1916
0.000390,1917
0.000315,1918
0.000318,1919
0.000256,1920
0.000322,1921
0.000309,1922
0.000324,1923
0.000279,1924
0.000324,1925
0.000303,1926
0.000321,1927
0.000256,1928
0.000322,1929
0.000313,1930
0.000341,1931
0.000317,1932
0.000361,1933
0.000335,1934
0.000324,1935
0.000273,1936
0.000352,1937
0.000307,1938
0.000381,1939
0.000306,1940
0.000341,1941
0.000309,1942
0.000323,1943
0.000295,1944
0.000365,1945
0.000311,1946
0.000373,1947
0.000301,1948
0.000344,1949
0.000353,1950
0.000358,1951
0.000309,1952
0.000338,1953
0.000345,1954
0.000334,1955
0.000285,1956
0.000352,1957
0.000349,1958
0.000334,1959
0.000264,1960
0.000433,1961
0.000309,1962
0.000357,1963
0.000575,1964
0.000337,1965
0.000319,1966
0.000338,1967
0.000319,1968
0.000380,1969
0.000314,1970
0.000379,1971
0.000282,1972
0.000324,1973
0.000342,1974
0.000365,1975
0.000289,1976
0.000351,1977
0.000320,1978
0.000341,1979
0.000288,1980
0.000365,1981
0.000322,1982
0.000443,1983
0.000323,1984
0.000400,1985
0.000362,1986
0.000384,1987
0.000320,1988
0.000371,1989
0.000337,1990
0.000368,1991
0.000296,1992
0.000374,1993
0.000346,1994
0.000362,1995
0.000287,1996
0.000368,1997
0.000351,1998
0.000372,1999
0.000285,2000
0.000370,2001
0.000391,2002
0.000368,2003
0.000322,2004
0.000352,2005
0.000352,2006
0.000374,2007
0.000276,2008
0.000415,2009
0.000325,2010
0.000349,2011
0.000290,2012
0.000428,2013
0.000351,2014
0.000421,2015
0.000305,2016
0.000380,2017
0.000336,2018
0.000385,2019
0.000326,2020
0.000339,2021
0.000350,2022
0.000374,2023
0.000304,2024
0.000372,2025
0.000355,2026
0.000377,2027
0.000321,2028
0.000372,2029
0.000357,2030
0.000370,2031
0.000299,2032
0.000373,2033
0.000354,2034
0.000369,2035
0.000324,2036
0.000337,2037
0.000401,2038
0.000351,2039
0.000307,2040
0.000352,2041
0.000328,2042
0.000349,2043
0.000318,2044
0.000386,2045
0.000362,2046
0.000348,2047
